   5.82103e+03    1.31209e-10
   5.88844e+03    1.28160e-10
   5.95662e+03    1.25165e-10
   6.02560e+03    1.22221e-10
   6.09537e+03    1.19328e-10
   6.16595e+03    1.16518e-10
   6.23735e+03    1.13767e-10
   6.30957e+03    1.11064e-10
   6.38263e+03    1.08408e-10
   6.45654e+03    1.05799e-10
   6.53131e+03    1.03235e-10
   6.60693e+03    1.00715e-10
   6.68344e+03    9.82404e-11
   6.76083e+03    9.58484e-11
   6.83912e+03    9.35119e-11
   6.91831e+03    9.12164e-11
   6.99842e+03    8.89612e-11
   7.07946e+03    8.67458e-11
   7.16143e+03    8.45695e-11
   7.24436e+03    8.24317e-11
   7.32825e+03    8.03317e-11
   7.41310e+03    7.83050e-11
   7.49894e+03    7.63266e-11
   7.58578e+03    7.43833e-11
   7.67361e+03    7.24745e-11
   7.76247e+03    7.05997e-11
   7.85236e+03    6.87584e-11
   7.94328e+03    6.69499e-11
   8.03526e+03    6.51738e-11
   8.12831e+03    6.34769e-11
   8.22243e+03    6.18265e-11
   8.31764e+03    6.02057e-11
   8.41395e+03    5.86139e-11
   8.51138e+03    5.70507e-11
   8.60994e+03    5.55156e-11
   8.70964e+03    5.40082e-11
   8.81049e+03    5.25280e-11
   8.91251e+03    5.11123e-11
   9.01571e+03    4.97352e-11
   9.12011e+03    4.83829e-11
   9.22571e+03    4.70551e-11
   9.33254e+03    4.57514e-11
   9.44061e+03    4.44714e-11
   9.54993e+03    4.32147e-11
   9.66051e+03    4.19809e-11
   9.77237e+03    4.08082e-11
   9.88553e+03    3.96701e-11
   1.00000e+04    3.85528e-11
   1.01158e+04    3.74559e-11
   1.02329e+04    3.63791e-11
   1.03514e+04    3.53220e-11
   1.04713e+04    3.42844e-11
   1.05925e+04    3.32659e-11
   1.07152e+04    3.23073e-11
   1.08393e+04    3.13804e-11
   1.09648e+04    3.04706e-11
   1.10917e+04    2.95775e-11
   1.12202e+04    2.87009e-11
   1.13501e+04    2.78405e-11
   1.14815e+04    2.69961e-11
   1.16145e+04    2.61673e-11
   1.17490e+04    2.53935e-11
   1.18850e+04    2.46477e-11
   1.20226e+04    2.39156e-11
   1.21619e+04    2.31970e-11
   1.23027e+04    2.24919e-11
   1.24451e+04    2.17998e-11
   1.25893e+04    2.11206e-11
   1.27350e+04    2.04542e-11
   1.28825e+04    1.98298e-11
   1.30317e+04    1.92274e-11
   1.31826e+04    1.86362e-11
   1.33352e+04    1.80560e-11
   1.34896e+04    1.74867e-11
   1.36458e+04    1.69280e-11
   1.38038e+04    1.63799e-11
   1.39637e+04    1.58420e-11
   1.41254e+04    1.53459e-11
   1.42889e+04    1.48700e-11
   1.44544e+04    1.44030e-11
   1.46218e+04    1.39447e-11
   1.47911e+04    1.34951e-11
   1.49624e+04    1.30540e-11
   1.51356e+04    1.26211e-11
   1.53109e+04    1.21965e-11
   1.54882e+04    1.18064e-11
   1.56675e+04    1.14328e-11
   1.58489e+04    1.10662e-11
   1.60325e+04    1.07066e-11
   1.62181e+04    1.03538e-11
   1.64059e+04    1.00076e-11
   1.65959e+04    9.66801e-12
   1.67880e+04    9.33489e-12
   1.69824e+04    9.02567e-12
   1.71791e+04    8.72837e-12
   1.73780e+04    8.43670e-12
   1.75792e+04    8.15058e-12
   1.77828e+04    7.86993e-12
   1.79887e+04    7.59463e-12
   1.81970e+04    7.32460e-12
   1.84077e+04    7.05976e-12
   1.86209e+04    6.81937e-12
